manufacture_year,mileage,price,length_mm,engine_cc,aspiration,wheel_base_mm,width_mm,direct_injection,seat_capacity,peak_power_hp,fuel_type,steering_type,assembled,height_mm,peak_torque_nm,doors,brand,colour,model,transmission,pred_price,update_analytics
2012.0,95000.0,23800.0,3690.0,1298.0,Aspirated,2440.0,1665.0,Multi-Point Injected,5.0,91.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1545.0,117.0,5.0,Perodua,Blue,Myvi,Automatic,23775.259043974966,0.0
2014.0,90000.0,55800.0,4950.0,1997.0,Aspirated,2800.0,1845.0,Multi-Point Injected,5.0,156.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1475.0,189.0,4.0,Proton,Grey,Perdana,Automatic,46589.75359538291,1.0
2017.0,60000.0,62777.0,4453.0,1497.0,Aspirated,2662.0,1735.0,Multi-Point Injected,7.0,120.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1666.0,145.0,5.0,Honda,Grey,BR-V,Automatic,63896.62979781745,0.0
2015.0,25000.0,28800.0,3595.0,1248.0,Aspirated,2385.0,1595.0,Multi-Point Injected,5.0,92.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1490.0,120.0,5.0,Kia,Green,Picanto,Automatic,26003.24758248853,1.0
2015.0,65000.0,162800.0,4630.0,1998.0,Twin-scroll turbo,2660.0,1845.0,Direct Injection,5.0,238.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1630.0,350.0,5.0,Lexus,Black,NX200t,Automatic,149413.49644033334,0.0
2014.0,70000.0,52800.0,4450.0,1995.0,Aspirated,2635.0,1780.0,Multi-Point Injected,5.0,150.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1615.0,196.0,5.0,Subaru,Black,XV,Automatic,48967.03992541136,0.0
2013.0,60000.0,113000.0,4292.0,1595.0,Turbo intercooled,2699.0,1780.0,Direct Injection,5.0,122.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1433.0,200.0,5.0,Mercedes-Benz,Red,A180,Automatic,101697.60313145438,1.0
2015.0,110000.0,79800.0,4590.0,1997.0,Aspirated,2620.0,1820.0,Multi-Point Injected,5.0,155.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1685.0,190.0,5.0,Honda,Purple,CR-V,Automatic,68565.7594917353,1.0
2006.0,155000.0,30800.0,4510.0,1998.0,Turbo intercooled,2700.0,1740.0,Multi-Point Injected,5.0,260.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1445.0,323.0,5.0,Toyota,White,Caldina,Automatic,32801.17028907423,0.0
2017.0,40000.0,63800.0,4750.0,1598.0,Twin-scroll turbo,2730.0,1820.0,Direct Injection,5.0,166.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1488.0,245.0,4.0,Peugeot,White,408,Automatic,93924.87573545447,1.0
2019.0,25000.0,62500.0,4384.0,1197.0,Turbo supercharged intercooled,2637.0,1699.0,Direct Injection,5.0,105.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1465.0,175.0,4.0,Volkswagen,Silver,Vento,Automatic,65642.77085307731,1.0
2014.0,135000.0,118800.0,4830.0,2356.0,Aspirated,2900.0,1820.0,Multi-Point Injected,7.0,175.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1695.0,225.0,5.0,Honda,Blue,Odyssey,Automatic,83965.09248926233,1.0
2010.0,100000.0,55800.0,4581.0,1796.0,Turbo intercooled,2760.0,2020.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1447.0,270.0,4.0,Mercedes-Benz,Purple,C200 CGI,Automatic,65593.66942835067,1.0
2005.0,120000.0,9800.0,4168.0,1598.0,Aspirated,2685.0,1719.0,Multi-Point Injected,5.0,156.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1609.0,152.0,5.0,Renault,Grey,Scenic,Automatic,25982.879577483774,0.0
2008.0,135000.0,20800.0,4410.0,1495.0,Aspirated,2685.0,1695.0,Multi-Point Injected,7.0,109.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1745.0,141.0,5.0,Toyota,Black,Rush,Automatic,25270.964959739784,0.0
2009.0,60000.0,165800.0,4347.0,2893.0,Aspirated,2416.0,1801.0,Multi-Point Injected,2.0,265.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1304.0,300.0,2.0,Porsche,Silver,Cayman,Automatic,183138.9251223252,1.0
2013.0,10000.0,38800.0,5040.0,2835.0,Aspirated,3000.0,1755.0,Direct Injection,5.0,97.0,Diesel,Rack and Pinion,Official Import,1800.0,198.0,4.0,Mitsubishi,White,Triton,Manual,51493.172341414254,0.0
2008.0,115000.0,45888.0,4581.0,1796.0,Supercharged,2760.0,1770.0,Multi-Point Injected,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1444.0,250.0,4.0,Mercedes-Benz,Grey,C200K,Automatic,44871.29713445155,1.0
2013.0,100000.0,116800.0,4795.0,2362.0,Aspirated,2950.0,1800.0,Multi-Point Injected,7.0,170.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1750.0,224.0,5.0,Toyota,Black,Previa,Automatic,94989.2458696754,1.0
2012.0,100000.0,89800.0,4899.0,2979.0,Twin Turbo intercooled,2968.0,1860.0,Direct Injection,5.0,306.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1464.0,400.0,4.0,BMW,Grey,535i,Automatic,172090.56194395554,1.0
2015.0,70000.0,358000.0,4855.0,3604.0,Twin Turbo intercooled,2895.0,1939.0,Direct Injection,5.0,420.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1705.0,550.0,5.0,Porsche,Silver,Cayenne,Automatic,285799.0895140488,1.0
2012.0,90000.0,27900.0,4395.0,1339.0,Aspirated,2550.0,1695.0,Multi-Point Injected,5.0,88.0,Hybrid,Rack and Pinion,Official Import,1425.0,121.0,5.0,Honda,White,Insight,Automatic,25986.237965527118,1.0
2011.0,105000.0,21800.0,4365.0,1598.0,Twin-scroll turbo,2613.0,1837.0,Direct Injection,5.0,155.0,Petrol - Unleaded (ULP),Electronic Power Steering,Official Import,1635.0,240.0,5.0,Peugeot,Black,3008,Automatic,24454.648881144567,0.0
2011.0,110000.0,13800.0,4477.0,1597.0,Aspirated,2600.0,1725.0,Multi-Point Injected,5.0,111.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1438.0,148.0,4.0,Proton,Grey,Persona,Manual,16849.702975268236,1.0
2009.0,97000.0,42000.0,4695.0,2694.0,Aspirated,2750.0,1540.0,Multi-Point Injected,7.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1850.0,241.0,5.0,Toyota,Black,Fortuner,Automatic,46356.828717987206,0.0
2015.0,65000.0,23800.0,3920.0,1332.0,Aspirated,2555.0,1722.0,Multi-Point Injected,5.0,95.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1554.0,120.0,5.0,Proton,White,Iriz,Automatic,22534.756567931057,1.0
2002.0,195000.0,17800.0,4935.0,2477.0,Turbo intercooled,2960.0,1775.0,Multi-Point Injected,5.0,120.0,Diesel,Recirculating Ball,Locally Built,1800.0,300.0,4.0,Mitsubishi,Black,Storm,Automatic,22577.412345712215,1.0
2005.0,100000.0,34800.0,4560.0,1998.0,Aspirated,2750.0,1490.0,Multi-Point Injected,6.0,150.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1600.0,192.0,5.0,Toyota,Silver,Wish,Automatic,38038.871262936336,1.0
2011.0,245000.0,35800.0,4851.0,2521.0,Turbo intercooled,2835.0,1861.0,Multi-Point Injected,5.0,231.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1493.0,340.0,4.0,Volvo,Grey,S80,Automatic,56336.720399333884,0.0
2015.0,90000.0,39800.0,4270.0,1495.0,Aspirated,2750.0,1695.0,Multi-Point Injected,7.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1620.0,136.0,5.0,Perodua,Purple,Alza,Automatic,36229.48421089567,1.0
2013.0,75000.0,23880.0,3982.0,1498.0,Aspirated,2489.0,1722.0,Multi-Point Injected,5.0,111.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1489.0,140.0,5.0,Ford,Blue,Fiesta,Automatic,21645.901433596566,0.0
2016.0,70000.0,239800.0,4819.0,2143.0,Twin Turbo intercooled,2915.0,1935.0,Direct Injection,5.0,204.0,Diesel,Rack and Pinion,Official Import,1796.0,500.0,5.0,Mercedes-Benz,Black,GLE250,Automatic,220454.11713459963,1.0
2010.0,115000.0,10800.0,4276.0,1598.0,Turbo intercooled,2608.0,1815.0,Multi-Point Injected,5.0,155.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1498.0,240.0,5.0,Peugeot,Red,308,Automatic,18664.34516150274,0.0
2005.0,185000.0,34800.0,3626.0,1598.0,Aspirated,2467.0,1688.0,Multi-Point Injected,4.0,116.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1416.0,149.0,3.0,MINI, -,Cooper,Automatic,37077.25497060456,0.0
2019.0,40000.0,34500.0,4150.0,1329.0,Aspirated,2455.0,1620.0,Multi-Point Injected,5.0,95.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1510.0,121.0,4.0,Perodua,Brown,Bezza,Automatic,34715.80723240603,0.0
2019.0,24000.0,198800.0,4299.0,1998.0,Twin-scroll turbo,2670.0,1822.0,Direct Injection,5.0,192.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1557.0,280.0,5.0,MINI,White,Countryman,Automatic,162082.90925424412,1.0
2006.0,95000.0,43888.0,4765.0,2354.0,Aspirated,2830.0,1800.0,Multi-Point Injected,7.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1550.0,218.0,5.0,Honda,White,Odyssey,Automatic,47036.30782046334,1.0
2017.0,40000.0,363000.0,4681.0,1984.0,Turbo intercooled,2807.0,1923.0,Direct Injection,5.0,256.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1624.0,370.0,5.0,Porsche,White,Macan,Automatic,323983.8372717328,0.0
2008.0,95000.0,19800.0,4410.0,1495.0,Aspirated,2685.0,1695.0,Multi-Point Injected,7.0,109.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1745.0,141.0,5.0,Toyota,Black,Rush,Automatic,26929.495509421242,1.0
2016.0,45000.0,89000.0,4555.0,2191.0,Twin Turbo intercooled,2700.0,1840.0,Direct Injection,5.0,175.0,Diesel,Rack and Pinion,Locally Built,1670.0,420.0,5.0,Mazda,White,CX-5,Automatic,172021.28470141752,0.0
2007.0,85000.0,9900.0,4025.0,1599.0,Aspirated,2600.0,1740.0,Multi-Point Injected,5.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1635.0,141.0,5.0,Hyundai,Black,Matrix,Automatic,23253.020007650794,0.0
2019.0,105000.0,84800.0,4519.0,1799.0,Turbocharged,2670.0,1831.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1694.0,285.0,5.0,Proton,Grey,X70,Automatic,89879.26602827931,0.0
2012.0,95000.0,78800.0,4624.0,1995.0,Turbo intercooled,2810.0,1811.0,Direct Injection,5.0,184.0,Diesel,Rack and Pinion,Locally Built,1429.0,380.0,4.0,BMW,Silver,320d,Automatic,95762.64370444723,1.0
2015.0,130000.0,55800.0,4450.0,1995.0,Aspirated,2635.0,1780.0,Multi-Point Injected,5.0,150.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1615.0,196.0,5.0,Subaru,Black,XV,Automatic,54157.75551244496,1.0
2012.0,10000.0,9800.0,4235.0,1597.0,Aspirated,2443.0,1669.0,Multi-Point Injected,5.0,110.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1447.0,210.0,4.0,Peugeot,Black,207,Automatic,27054.536930255334,0.0
2013.0,80000.0,28800.0,4425.0,1498.0,Aspirated,2600.0,1695.0,Multi-Point Injected,5.0,102.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1510.0,139.0,4.0,Nissan,Grey,Almera,Automatic,29696.414228288042,0.0
2012.0,95000.0,44800.0,4080.0,1496.0,Aspirated,2435.0,1740.0,Multi-Point Injected,4.0,124.0,Hybrid,Rack and Pinion,Official Import,1395.0,167.0,3.0,Honda,White,CR-Z,Automatic,46981.56177850543,1.0
2011.0,80000.0,59800.0,4705.0,2694.0,Aspirated,2750.0,1840.0,Multi-Point Injected,7.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1850.0,241.0,5.0,Toyota,Silver,Fortuner,Automatic,66271.70042782786,0.0
2000.0,195000.0,5900.0,4360.0,1468.0,Aspirated,2500.0,1680.0,Multi-Point Injected,5.0,90.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1385.0,126.0,4.0,Proton,Red,Wira,Automatic,9328.107173106077,0.0
2019.0,25000.0,308800.0,4360.0,1998.0,Twin-scroll turbo,2670.0,1824.0,Direct Injection,5.0,306.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1526.0,450.0,5.0,BMW,Bronze,X2,Automatic,218358.5979965546,1.0
2014.0,50000.0,46800.0,4524.0,1596.0,Turbo intercooled,2690.0,1838.0,Direct Injection,5.0,179.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1702.0,240.0,5.0,Ford,White,Kuga,Automatic,60104.348564570835,1.0
2013.0,75000.0,14999.0,4278.0,1332.0,Aspirated,2465.0,1680.0,Multi-Point Injected,5.0,95.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1520.0,120.0,4.0,Proton,White,Saga,Automatic,17762.78578791699,1.0
2010.0,100000.0,39899.0,4699.0,2261.0,Turbo intercooled,2750.0,1872.0,Direct Injection,5.0,238.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1645.0,350.0,5.0,Mazda,White,CX-7,Automatic,82246.62024279134,1.0
2017.0,67500.0,79900.0,5362.0,3198.0,Turbo intercooled,3220.0,1860.0,Direct Injection,5.0,200.0,Diesel,Rack and Pinion,Official Import,1815.0,470.0,4.0,Ford,White,Ranger,Automatic,86346.71491385292,1.0
2019.0,20000.0,206999.0,4686.0,1497.0,Twin-scroll turbo,2840.0,1810.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1442.0,280.0,4.0,Mercedes-Benz,Silver,C200,Automatic,154857.96901507385,1.0
2013.0,50000.0,149800.0,4630.0,1991.0,Turbo intercooled,2699.0,1777.0,Direct Injection,5.0,211.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1432.0,350.0,4.0,Mercedes-Benz,Red,CLA250,Automatic,134302.8434825528,1.0
2015.0,50000.0,226800.0,4417.0,1991.0,Twin-scroll turbo,2699.0,1804.0,Direct Injection,5.0,360.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1494.0,450.0,5.0,Mercedes-Benz,White,GLA45 AMG,Automatic,191827.8233567495,1.0
2009.0,120000.0,21800.0,4350.0,1975.0,Aspirated,2630.0,1800.0,Multi-Point Injected,5.0,141.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1695.0,184.0,5.0,Kia,Black,Sportage,Automatic,31520.011924679395,0.0
2006.0,155000.0,8800.0,3365.0,847.0,Aspirated,2280.0,1405.0,Carburettor Single,5.0,37.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1415.0,63.0,5.0,Perodua,Silver,Kancil,Manual,6268.274490123,1.0
2015.0,38000.0,157999.0,4907.0,1997.0,Twin-scroll turbo,2968.0,1860.0,Direct Injection,5.0,245.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1462.0,350.0,4.0,BMW,White,528i,Automatic,189692.40808173388,1.0
2011.0,55000.0,195888.0,4342.0,2893.0,Aspirated,2415.0,1801.0,Direct Injection,2.0,256.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1292.0,290.0,2.0,Porsche,Black,Boxster,Automatic,268671.11937044136,0.0
2017.0,76500.0,253800.0,5238.0,1998.0,Twin-scroll turbo,3210.0,1902.0,Direct Injection,5.0,258.0,Hybrid,Rack and Pinion,Locally Built,1479.0,400.0,4.0,BMW,Blue,740Le,Automatic,232901.97239266473,0.0
2017.0,80000.0,86800.0,4630.0,1799.0,Aspirated,2700.0,1799.0,Multi-Point Injected,5.0,141.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1416.0,174.0,4.0,Honda,White,Civic,Automatic,72311.44954763753,1.0
2018.0,37000.0,255800.0,4936.0,1998.0,Twin-scroll turbo,2975.0,1868.0,Direct Injection,5.0,252.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1479.0,350.0,4.0,BMW, -,530i,Automatic,254064.17245204633,1.0
2016.0,65000.0,47999.0,4320.0,1496.0,Aspirated,2570.0,1695.0,Direct Injection,5.0,116.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1470.0,148.0,4.0,Mazda,White, 2,Automatic,59555.45550330262,1.0
2006.0,105000.0,28800.0,4818.0,1796.0,Supercharged,2854.0,1822.0,Multi-Point Injected,5.0,163.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1452.0,240.0,4.0,Mercedes-Benz,Black,E200K,Automatic,38859.35908113622,0.0
2006.0,125000.0,14800.0,3720.0,1298.0,Aspirated,2440.0,1665.0,Multi-Point Injected,5.0,87.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1550.0,116.0,5.0,Perodua,Black,Myvi,Automatic,17740.722560806313,1.0
2011.0,85000.0,30999.0,4801.0,1999.0,Turbocharged,2850.0,1884.0,Direct Injection,7.0,203.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1660.0,300.0,5.0,Ford,Black,S-Max,Automatic,72296.73161232182,1.0
2015.0,60000.0,108888.0,4644.0,1969.0,Turbo intercooled,2774.0,1891.0,Direct Injection,5.0,249.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1713.0,350.0,5.0,Volvo,Silver,XC60,Automatic,140441.99956810416,1.0
2011.0,95000.0,30800.0,4395.0,1497.0,Aspirated,2550.0,1695.0,Multi-Point Injected,5.0,120.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1470.0,145.0,4.0,Honda,Black,City,Automatic,35545.34953020268,0.0
2010.0,105000.0,62800.0,4570.0,1997.0,Aspirated,2740.0,1695.0,Multi-Point Injected,7.0,150.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1545.0,190.0,5.0,Honda,White,Stream,Automatic,50389.41972463394,0.0
2016.0,65000.0,83800.0,4590.0,1997.0,Aspirated,2620.0,1820.0,Multi-Point Injected,5.0,155.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1685.0,190.0,5.0,Honda,White,CR-V,Automatic,77249.23384072103,0.0
2011.0,115000.0,19888.0,3950.0,1388.0,Aspirated,2489.0,1722.0,Multi-Point Injected,5.0,95.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1475.0,128.0,5.0,Ford,Red,Fiesta,Manual,18730.94931912736,0.0
2010.0,110000.0,24800.0,4420.0,1598.0,Aspirated,2600.0,1690.0,Multi-Point Injected,7.0,105.0,Petrol - Unleaded (ULP),Electronic Power Steering,Locally Built,1590.0,150.0,5.0,Nissan,Silver,Grand Livina,Automatic,30212.582167521487,0.0
2007.0,105000.0,27500.0,4555.0,1998.0,Aspirated,2750.0,1770.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1755.0,182.0,5.0,Toyota,Silver,Innova,Automatic,36966.87289925941,0.0
2011.0,95000.0,98800.0,4850.0,2362.0,Aspirated,2950.0,1830.0,Multi-Point Injected,7.0,170.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1890.0,224.0,5.0,Toyota,Black,Alphard,Automatic,100309.60573741484,1.0
2019.0,35000.0,37800.0,3945.0,1597.0,Aspirated,2555.0,1722.0,Multi-Point Injected,5.0,109.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1554.0,150.0,5.0,Proton,Blue,Iriz,Automatic,36165.39502298004,0.0
2014.0,95000.0,76800.0,4705.0,2694.0,Aspirated,2750.0,1840.0,Multi-Point Injected,7.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1850.0,241.0,5.0,Toyota,White,Fortuner,Automatic,83976.99721563552,1.0
2013.0,105000.0,58500.0,4255.0,1395.0,Turbo intercooled,2637.0,1799.0,Direct Injection,5.0,140.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1452.0,250.0,5.0,Volkswagen,Blue,Golf,Automatic,63644.37831193077,1.0
2011.0,105000.0,14500.0,3898.0,1597.0,Aspirated,2440.0,1745.0,Multi-Point Injected,5.0,126.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1434.0,150.0,3.0,Proton,Black,Satria,Automatic,20201.76521644118,1.0
2014.0,95000.0,147800.0,4365.0,1999.0,Turbocharged,2662.0,1965.0,Direct Injection,5.0,241.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1635.0,340.0,5.0,Land Rover,White,Range Rover Evoque,Automatic,141613.7427280225,0.0
2012.0,90000.0,53800.0,5359.0,2198.0,Turbo intercooled,3220.0,1850.0,Direct Injection,5.0,150.0,Diesel,Rack and Pinion,Official Import,1815.0,375.0,4.0,Ford,Grey,Ranger,Automatic,58845.4383706764,0.0
2015.0,90000.0,66800.0,4555.0,1998.0,Aspirated,2700.0,1840.0,Direct Injection,5.0,155.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1670.0,200.0,5.0,Mazda,Grey,CX-5,Automatic,69359.05878090518,0.0
2006.0,125000.0,23800.0,4532.0,2496.0,Aspirated,2715.0,1728.0,Multi-Point Injected,5.0,204.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1426.0,245.0,4.0,Mercedes-Benz,Black,C230,Automatic,30607.82059921852,1.0
2014.0,120000.0,139000.0,4850.0,3456.0,Aspirated,2850.0,1840.0,Direct Injection,5.0,317.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1455.0,378.0,4.0,Lexus,White,GS350,Automatic,133654.44782251847,0.0
2007.0,80000.0,89900.0,5151.0,4608.0,Aspirated,3091.0,1875.0,Direct Injection,4.0,381.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1465.0,493.0,4.0,Lexus,Black,LS460L,Automatic,144557.18539715192,0.0
2013.0,70000.0,55808.0,4865.0,1998.0,Aspirated,2830.0,1840.0,Direct Injection,5.0,155.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1450.0,200.0,4.0,Mazda,Grey, 6,Automatic,59334.15359946924,0.0
2011.0,75000.0,22800.0,4610.0,1997.0,Aspirated,2700.0,1695.0,Multi-Point Injected,5.0,133.0,Petrol - Unleaded (ULP),Electronic Power Steering,Locally Built,1510.0,191.0,4.0,Nissan,Blue,Sylphy,Automatic,31021.37219890087,1.0
2015.0,82560.0,66800.0,4690.0,2359.0,Aspirated,2700.0,1880.0,Multi-Point Injected,7.0,175.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1680.0,227.0,5.0,Hyundai,Black,Santa Fe,Automatic,73641.19427577432,0.0
2016.0,25000.0,142000.0,4686.0,1595.0,Turbo intercooled,2840.0,1810.0,Direct Injection,5.0,158.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1442.0,250.0,4.0,Mercedes-Benz,White,C180,Automatic,159097.86686185037,0.0
2006.0,175000.0,33800.0,4841.0,2497.0,Aspirated,2888.0,1846.0,Multi-Point Injected,5.0,177.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1468.0,230.0,4.0,BMW,Black,523i,Automatic,42753.55360705315,0.0
1997.0,205000.0,8800.0,4495.0,1596.0,Aspirated,2535.0,1695.0,Multi-Point Injected,5.0,116.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1445.0,145.0,4.0,Nissan,Maroon,Sentra,Automatic,20215.84855099024,0.0
2018.0,40000.0,49800.0,4159.0,1199.0,Turbocharged,2538.0,1739.0,Direct Injection,5.0,111.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1556.0,205.0,5.0,Peugeot,White,2008,Automatic,54815.86043836099,1.0
2017.0,105000.0,28800.0,3640.0,998.0,Aspirated,2455.0,1620.0,Multi-Point Injected,5.0,68.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1510.0,91.0,5.0,Perodua,White,Axia,Automatic,25796.70737929758,0.0
2016.0,70000.0,78800.0,5125.0,2497.0,Turbocharged,3200.0,1920.0,Direct Injection,11.0,170.0,Diesel,Rack and Pinion,Official Import,1925.0,392.0,5.0,Hyundai,White,Grand Starex,Automatic,78658.58622533845,1.0
2012.0,85000.0,29800.0,3970.0,1197.0,Turbo supercharged intercooled,2470.0,1682.0,Direct Injection,5.0,105.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1462.0,175.0,5.0,Volkswagen,Orange,Polo,Automatic,38668.96590388849,0.0
2018.0,35000.0,64800.0,4453.0,1497.0,Aspirated,2662.0,1735.0,Multi-Point Injected,7.0,120.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1666.0,145.0,5.0,Honda,Grey,BR-V,Automatic,63896.62979781745,1.0
2012.0,90000.0,33800.0,4480.0,1798.0,Aspirated,2700.0,1745.0,Multi-Point Injected,5.0,99.0,Hybrid,Rack and Pinion,Official Import,1490.0,142.0,5.0,Toyota,White,Prius,Automatic,33857.96435085871,1.0
2014.0,85000.0,44800.0,4485.0,1598.0,Aspirated,2600.0,1700.0,Multi-Point Injected,7.0,105.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1590.0,150.0,5.0,Nissan,Silver,Grand Livina,Automatic,36602.420676190704,0.0
2010.0,170000.0,13800.0,4310.0,1597.0,Aspirated,2600.0,1725.0,Multi-Point Injected,5.0,126.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1435.0,150.0,5.0,Proton,Silver,Gen-2,Manual,17253.961691413748,0.0
2018.0,35000.0,49999.0,4220.0,1495.0,Aspirated,2750.0,1695.0,Multi-Point Injected,7.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1620.0,136.0,5.0,Perodua,White,Alza,Automatic,40991.75393441486,0.0
2014.0,80000.0,111700.0,4907.0,1995.0,Turbo intercooled,2968.0,1860.0,Direct Injection,5.0,184.0,Diesel,Rack and Pinion,Locally Built,1462.0,380.0,4.0,BMW,Grey,520d,Automatic,107356.90262706974,1.0
2015.0,85000.0,76800.0,4624.0,1598.0,Twin-scroll turbo,2810.0,1811.0,Direct Injection,5.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1429.0,220.0,4.0,BMW,Black,316i,Automatic,94630.47249480008,1.0
