manufacture_year,mileage,price,length_mm,engine_cc,aspiration,wheel_base_mm,width_mm,direct_injection,seat_capacity,peak_power_hp,fuel_type,steering_type,assembled,height_mm,peak_torque_nm,doors,brand,colour,model,transmission
2018.0,45000.0,41999.0,4270.0,1495.0,Aspirated,2750.0,1695.0,Multi-Point Injected,7.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1620.0,136.0,5.0,Perodua,Silver,Alza,Automatic
2011.0,90000.0,64800.0,4600.0,1797.0,Aspirated,2750.0,1720.0,Multi-Point Injected,7.0,143.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1590.0,173.0,5.0,Toyota,Black,Wish,Automatic
2019.0,35000.0,98800.0,4519.0,1799.0,Turbocharged,2670.0,1831.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1694.0,285.0,5.0,Proton,White,X70,Automatic
2007.0,105000.0,39800.0,4818.0,1796.0,Supercharged,2854.0,1822.0,Multi-Point Injected,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1452.0,240.0,4.0,Mercedes-Benz,Grey,E200K,Automatic
2018.0,20000.0,93800.0,5255.0,2488.0,Turbo intercooled,3150.0,1850.0,Direct Injection,5.0,190.0,Diesel,Rack and Pinion,Official Import,1840.0,450.0,4.0,Nissan,Orange,Navara,Automatic
2015.0,163773.0,53800.0,4769.0,1798.0,Turbo supercharged intercooled,2712.0,1820.0,Direct Injection,5.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1470.0,250.0,4.0,Volkswagen,Grey,Passat,Automatic
2015.0,105000.0,68800.0,4294.0,1799.0,Aspirated,2610.0,1772.0,Multi-Point Injected,5.0,143.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1605.0,172.0,5.0,Honda,Black,HR-V,Automatic
2014.0,65000.0,28800.0,4395.0,1339.0,Aspirated,2550.0,1695.0,Multi-Point Injected,5.0,88.0,Hybrid,Rack and Pinion,Official Import,1425.0,121.0,5.0,Honda,Black,Insight,Automatic
2019.0,5000.0,210888.0,3850.0,1998.0,Twin-scroll turbo,2495.0,1727.0,Direct Injection,4.0,192.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1414.0,280.0,3.0,MINI,White,3 Door,Automatic
2014.0,55000.0,30800.0,4425.0,1498.0,Aspirated,2600.0,1695.0,Multi-Point Injected,5.0,102.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1510.0,139.0,4.0,Nissan,Silver,Almera,Automatic
2016.0,55000.0,34800.0,3685.0,1495.0,Aspirated,2440.0,1665.0,Multi-Point Injected,5.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1570.0,136.0,5.0,Perodua,Purple,Myvi,Automatic
2005.0,195000.0,19000.0,4530.0,1794.0,Aspirated,2600.0,1705.0,Multi-Point Injected,5.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1480.0,171.0,4.0,Toyota,Gold,Corolla Altis,Automatic
2014.0,75000.0,48800.0,4560.0,1999.0,Aspirated,2700.0,1780.0,Multi-Point Injected,5.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1445.0,194.0,4.0,Kia,Grey,Cerato,Automatic
2019.0,7500.0,203800.0,4419.0,1991.0,Turbo intercooled,2729.0,1796.0,Direct Injection,5.0,224.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1440.0,350.0,5.0,Mercedes-Benz,Grey,A250,Automatic
2013.0,85000.0,59800.0,4770.0,1997.0,Aspirated,2860.0,1735.0,Direct Injection,8.0,147.0,Hybrid,Rack and Pinion,Official Import,1865.0,210.0,5.0,Nissan,Black,Serena,Automatic
2014.0,135000.0,46900.0,4950.0,1997.0,Aspirated,2800.0,1845.0,Multi-Point Injected,5.0,156.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1475.0,189.0,4.0,Proton,Grey,Perdana,Automatic
2001.0,85000.0,13500.0,3450.0,989.0,Aspirated,2360.0,1480.0,Multi-Point Injected,5.0,55.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1640.0,88.0,5.0,Perodua,Silver,Kenari,Automatic
2014.0,100000.0,209800.0,4292.0,1991.0,Twin-scroll turbo,2699.0,1780.0,Direct Injection,5.0,360.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1433.0,450.0,5.0,Mercedes-Benz,White,A45 AMG,Automatic
2017.0,70000.0,343000.0,4681.0,1984.0,Turbo intercooled,2807.0,1923.0,Direct Injection,5.0,256.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1624.0,370.0,5.0,Porsche,White,Macan,Automatic
2008.0,115000.0,9800.0,3575.0,989.0,Aspirated,2390.0,1475.0,Multi-Point Injected,5.0,61.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1530.0,90.0,5.0,Perodua,Silver,Viva,Manual
2014.0,90000.0,67800.0,4870.0,1997.0,Aspirated,2775.0,1850.0,Multi-Point Injected,5.0,155.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1465.0,190.0,4.0,Honda,Gold,Accord,Automatic
2011.0,114250.0,24800.0,4205.0,1495.0,Aspirated,2750.0,1695.0,Multi-Point Injected,7.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1620.0,136.0,5.0,Perodua,Grey,Alza,Automatic
2016.0,50000.0,66800.0,4294.0,1799.0,Aspirated,2610.0,1772.0,Multi-Point Injected,5.0,143.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1605.0,172.0,5.0,Honda,Maroon,HR-V,Automatic
2016.0,85000.0,67900.0,4294.0,1799.0,Aspirated,2610.0,1772.0,Multi-Point Injected,5.0,143.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1605.0,172.0,5.0,Honda,White,HR-V,Automatic
2010.0,100000.0,37800.0,4199.0,1390.0,Turbo supercharged intercooled,2575.0,1786.0,Direct Injection,5.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1512.0,240.0,5.0,Volkswagen,Blue,Golf,Automatic
2016.0,110000.0,203000.0,4950.0,1969.0,Turbo supercharged intercooled,2984.0,1958.0,Direct Injection,7.0,320.0,Hybrid,Rack and Pinion,Locally Built,1776.0,400.0,5.0,Volvo,Grey,XC90,Automatic
2014.0,60000.0,23800.0,4682.0,1598.0,Twin-scroll turbo,2710.0,1815.0,Direct Injection,5.0,166.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1525.0,240.0,4.0,Peugeot,Black,408,Automatic
2016.0,45000.0,127686.0,4299.0,1595.0,Turbo intercooled,2699.0,1780.0,Direct Injection,5.0,122.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1433.0,200.0,5.0,Mercedes-Benz,White,A180,Automatic
2005.0,130000.0,37800.0,4770.0,2362.0,Aspirated,2900.0,1790.0,Multi-Point Injected,7.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1770.0,221.0,5.0,Toyota,Black,Estima,Automatic
1996.0,115000.0,11800.0,4686.0,1998.0,Aspirated,2840.0,1810.0,Multi-Point Injected,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1442.0,300.0,4.0,Mercedes-Benz,Blue,C200,Automatic
2006.0,155000.0,32800.0,4695.0,2694.0,Aspirated,2750.0,1540.0,Multi-Point Injected,7.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1850.0,241.0,5.0,Toyota,White,Fortuner,Automatic
2016.0,135000.0,52800.0,4440.0,1497.0,Aspirated,2600.0,1695.0,Multi-Point Injected,5.0,120.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1477.0,145.0,4.0,Honda,White,City,Automatic
2019.0,60000.0,68800.0,4485.0,1598.0,Aspirated,2600.0,1700.0,Multi-Point Injected,7.0,105.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1590.0,150.0,5.0,Nissan,Grey,Grand Livina,Automatic
2007.0,105000.0,15800.0,3480.0,989.0,Aspirated,2360.0,1490.0,Multi-Point Injected,5.0,55.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1425.0,88.0,5.0,Perodua,Black,Kelisa,Automatic
2012.0,80000.0,27900.0,4395.0,1339.0,Aspirated,2550.0,1695.0,Multi-Point Injected,5.0,88.0,Hybrid,Rack and Pinion,Official Import,1425.0,121.0,5.0,Honda,White,Insight,Automatic
2016.0,65000.0,32000.0,3695.0,1298.0,Aspirated,2440.0,1665.0,Multi-Point Injected,5.0,91.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1570.0,117.0,5.0,Perodua,Silver,Myvi,Automatic
2010.0,85000.0,40800.0,4215.0,1497.0,Aspirated,2740.0,1700.0,Multi-Point Injected,7.0,118.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1735.0,146.0,5.0,Honda,Black,Freed,Automatic
2006.0,155000.0,40800.0,4765.0,2354.0,Aspirated,2830.0,1800.0,Multi-Point Injected,7.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1550.0,218.0,5.0,Honda,Grey,Odyssey,Automatic
2014.0,90000.0,29800.0,4592.0,1561.0,Turbocharged,2730.0,1809.0,Multi-Point Injected,7.0,140.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1691.0,205.0,5.0,Proton,Gold,Exora,Automatic
2004.0,130000.0,45800.0,4840.0,2362.0,Aspirated,2900.0,1805.0,Multi-Point Injected,7.0,159.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1935.0,220.0,5.0,Toyota,Gold,Alphard,Automatic
2018.0,35000.0,75700.0,4235.0,1496.0,Aspirated,2750.0,1695.0,Multi-Point Injected,7.0,107.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1695.0,143.0,5.0,Toyota,Grey,Sienta,Automatic
2006.0,100000.0,16800.0,4070.0,1298.0,Aspirated,2655.0,1630.0,Multi-Point Injected,7.0,92.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1690.0,120.0,5.0,Toyota,Red,Avanza,Manual
2015.0,65000.0,24800.0,3962.0,1598.0,Aspirated,2538.0,1739.0,Multi-Point Injected,5.0,122.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1460.0,160.0,5.0,Peugeot,White,208,Automatic
2021.0,5000.0,285000.0,4708.0,1998.0,Twin-scroll turbo,2864.0,1891.0,Direct Injection,5.0,252.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1676.0,350.0,5.0,BMW,White,X3,Automatic
2014.0,85000.0,129800.0,4720.0,1986.0,Aspirated,2660.0,1835.0,Multi-Point Injected,5.0,151.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1690.0,193.0,5.0,Toyota,White,Harrier,Automatic
2012.0,90000.0,35800.0,4480.0,1798.0,Aspirated,2700.0,1745.0,Multi-Point Injected,5.0,99.0,Hybrid,Rack and Pinion,Official Import,1490.0,142.0,5.0,Toyota,White,Prius,Automatic
2009.0,105000.0,85800.0,4870.0,3456.0,Aspirated,2950.0,1830.0,Multi-Point Injected,7.0,280.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1890.0,344.0,5.0,Toyota,White,Vellfire,Automatic
2016.0,55000.0,182800.0,4935.0,2493.0,Aspirated,3000.0,1850.0,Multi-Point Injected,7.0,182.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1880.0,235.0,5.0,Toyota,White,Alphard,Automatic
2013.0,90000.0,33333.0,4150.0,1495.0,Aspirated,2655.0,1600.0,Multi-Point Injected,7.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1695.0,136.0,5.0,Toyota,Silver,Avanza,Automatic
2015.0,65000.0,35800.0,4425.0,1498.0,Aspirated,2600.0,1695.0,Multi-Point Injected,5.0,102.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1500.0,139.0,4.0,Nissan,Silver,Almera,Automatic
2017.0,80000.0,84800.0,5255.0,2488.0,Turbo intercooled,3150.0,1850.0,Direct Injection,5.0,190.0,Diesel,Rack and Pinion,Official Import,1840.0,450.0,4.0,Nissan,Silver,Navara,Automatic
2013.0,115000.0,128222.0,4365.0,1999.0,Turbocharged,2660.0,1965.0,Direct Injection,5.0,241.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1635.0,340.0,5.0,Land Rover,White,Range Rover Evoque,Automatic
2014.0,80000.0,248800.0,4850.0,2995.0,Supercharged intercooled,2923.0,2073.0,Direct Injection,5.0,340.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1780.0,450.0,5.0,Land Rover,Orange,Range Rover Sport,Automatic
2017.0,45000.0,368800.0,4950.0,4608.0,Aspirated,2850.0,1980.0,Multi-Point Injected,8.0,318.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1870.0,460.0,5.0,Toyota,Black,Land Cruiser,Automatic
2014.0,75000.0,67800.0,4870.0,1997.0,Aspirated,2775.0,1850.0,Multi-Point Injected,5.0,155.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1465.0,190.0,4.0,Honda,Grey,Accord,Automatic
2018.0,34000.0,168000.0,4633.0,1998.0,Twin-scroll turbo,2810.0,1811.0,Direct Injection,5.0,184.0,Hybrid,Rack and Pinion,Locally Built,1429.0,290.0,4.0,BMW,Blue,330e,Automatic
2010.0,132500.0,41700.0,5100.0,2477.0,Turbo intercooled,3000.0,1800.0,Direct Injection,5.0,136.0,Diesel,Rack and Pinion,Official Import,1795.0,314.0,4.0,Mitsubishi,Grey,Triton,Automatic
2013.0,75000.0,32999.0,4300.0,1497.0,Aspirated,2550.0,1700.0,Multi-Point Injected,5.0,109.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1460.0,141.0,4.0,Toyota,White,Vios,Automatic
2015.0,70000.0,114700.0,4454.0,1997.0,Twin-scroll turbo,2760.0,1798.0,Direct Injection,5.0,184.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1545.0,270.0,5.0,BMW,Grey,X1,Automatic
2006.0,155000.0,30800.0,4510.0,1998.0,Turbo intercooled,2700.0,1740.0,Multi-Point Injected,5.0,260.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1445.0,323.0,5.0,Toyota,White,Caldina,Automatic
2004.0,175000.0,8800.0,3490.0,847.0,Aspirated,2360.0,1490.0,Multi-Point Injected,5.0,50.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1425.0,74.0,5.0,Perodua,Silver,Kelisa,Manual
2007.0,95000.0,29633.0,4730.0,2499.0,Aspirated,2850.0,1775.0,Direct Injection,5.0,215.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1435.0,260.0,4.0,Toyota,Silver,Mark X,Automatic
2005.0,165000.0,34800.0,3626.0,1598.0,Aspirated,2467.0,1688.0,Multi-Point Injected,4.0,116.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1416.0,149.0,3.0,MINI,Yellow,Cooper,Automatic
2015.0,30000.0,46988.0,4440.0,1497.0,Aspirated,2600.0,1695.0,Multi-Point Injected,5.0,120.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1477.0,145.0,4.0,Honda,White,City,Automatic
2010.0,100000.0,77800.0,4795.0,2362.0,Aspirated,1950.0,1800.0,Multi-Point Injected,7.0,170.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1745.0,223.0,5.0,Toyota,White,Estima,Automatic
2013.0,85000.0,41888.0,4580.0,1999.0,Aspirated,2640.0,1755.0,Multi-Point Injected,5.0,147.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1470.0,182.0,4.0,Mazda,Grey, 3,Automatic
2014.0,85000.0,55800.0,4595.0,1995.0,Aspirated,2640.0,1795.0,Multi-Point Injected,5.0,150.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1735.0,198.0,5.0,Subaru,Grey,Forester,Automatic
2013.0,95000.0,45700.0,4426.0,1984.0,Turbo supercharged intercooled,2604.0,1809.0,Direct Injection,5.0,211.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1703.0,280.0,5.0,Volkswagen,Black,Tiguan,Automatic
2010.0,115000.0,65000.0,4899.0,2996.0,Aspirated,2968.0,1860.0,Direct Injection,5.0,258.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1464.0,310.0,4.0,BMW,Blue,528i,Automatic
2015.0,55000.0,53600.0,4320.0,1496.0,Aspirated,2570.0,1695.0,Direct Injection,5.0,116.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1470.0,148.0,4.0,Mazda,White, 2,Automatic
2015.0,45000.0,83800.0,4590.0,1997.0,Aspirated,2620.0,1820.0,Multi-Point Injected,5.0,155.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1685.0,190.0,5.0,Honda,Black,CR-V,Automatic
2008.0,125000.0,23700.0,4120.0,1495.0,Aspirated,2665.0,1635.0,Multi-Point Injected,7.0,109.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1695.0,141.0,5.0,Toyota,Grey,Avanza,Automatic
2017.0,80000.0,54800.0,3955.0,1497.0,Aspirated,2530.0,1694.0,Multi-Point Injected,5.0,120.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1524.0,145.0,5.0,Honda,Grey,Jazz,Automatic
2016.0,45000.0,53999.0,4750.0,1598.0,Twin-scroll turbo,2730.0,1820.0,Direct Injection,5.0,166.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1488.0,245.0,4.0,Peugeot,Silver,408,Automatic
2009.0,145000.0,10800.0,3575.0,989.0,Aspirated,2390.0,1475.0,Multi-Point Injected,5.0,61.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1530.0,90.0,5.0,Perodua,Silver,Viva,Manual
2002.0,195000.0,17800.0,4935.0,2477.0,Turbo intercooled,2960.0,1775.0,Multi-Point Injected,5.0,120.0,Diesel,Recirculating Ball,Locally Built,1800.0,300.0,4.0,Mitsubishi,Black,Storm,Automatic
2012.0,80000.0,45800.0,4525.0,1798.0,Aspirated,2670.0,1755.0,Multi-Point Injected,5.0,141.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1435.0,174.0,4.0,Honda,White,Civic,Automatic
2010.0,125000.0,19800.0,4530.0,1591.0,Aspirated,2650.0,1775.0,Multi-Point Injected,5.0,124.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1460.0,156.0,4.0,Kia,Brown,Forte,Automatic
2010.0,170000.0,46900.0,4215.0,1497.0,Aspirated,2740.0,1700.0,Multi-Point Injected,7.0,118.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1735.0,146.0,5.0,Honda,Black,Freed,Automatic
2012.0,95000.0,18800.0,3950.0,1596.0,Aspirated,2489.0,1722.0,Multi-Point Injected,5.0,120.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1475.0,152.0,5.0,Ford,Silver,Fiesta,Automatic
2010.0,45000.0,90000.0,5072.0,2979.0,Twin Turbo intercooled,3070.0,1902.0,Direct Injection,5.0,326.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1479.0,450.0,4.0,BMW,Black,740i,Automatic
2012.0,125000.0,49800.0,5365.0,3198.0,Turbo intercooled,3220.0,1850.0,Direct Injection,5.0,200.0,Diesel,Rack and Pinion,Official Import,1821.0,470.0,4.0,Mazda,Blue,BT-50,Automatic
2018.0,58000.0,115800.0,4486.0,1395.0,Turbocharged,2677.0,1839.0,Direct Injection,5.0,150.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1673.0,250.0,5.0,Volkswagen,Silver,Tiguan,Automatic
2019.0,55000.0,117800.0,5150.0,2497.0,Turbocharged,3200.0,1920.0,Direct Injection,11.0,170.0,Diesel,Rack and Pinion,Official Import,1925.0,441.0,5.0,Hyundai,White,Grand Starex,Automatic
2018.0,70000.0,125700.0,4935.0,2356.0,Aspirated,2775.0,1850.0,Multi-Point Injected,5.0,238.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1465.0,225.0,4.0,Honda,Grey,Accord,Automatic
2020.0,15000.0,34888.0,4331.0,1332.0,Aspirated,2465.0,1689.0,Multi-Point Injected,5.0,95.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1491.0,120.0,4.0,Proton,Red,Saga,Automatic
2018.0,50000.0,98800.0,4620.0,1987.0,Aspirated,2700.0,1776.0,Multi-Point Injected,5.0,145.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1460.0,187.0,4.0,Toyota,Black,Corolla Altis,Automatic
2014.0,65000.0,44800.0,4769.0,1798.0,Turbo supercharged intercooled,2712.0,1820.0,Direct Injection,5.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1470.0,250.0,4.0,Volkswagen,White,Passat,Automatic
2012.0,140000.0,36800.0,4205.0,1495.0,Aspirated,2750.0,1695.0,Multi-Point Injected,7.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1620.0,136.0,5.0,Perodua,Gold,Alza,Automatic
2006.0,155000.0,40800.0,4765.0,2354.0,Aspirated,2830.0,1800.0,Multi-Point Injected,7.0,160.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1550.0,218.0,5.0,Honda,Grey,Odyssey,Automatic
2014.0,40000.0,388000.0,4898.0,4395.0,Twin-scroll turbo,2851.0,1919.0,Direct Injection,4.0,560.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1374.0,680.0,2.0,BMW,Blue,M6,Automatic
2016.0,70000.0,33800.0,4150.0,1329.0,Aspirated,2455.0,1620.0,Multi-Point Injected,5.0,95.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1510.0,121.0,4.0,Perodua,Purple,Bezza,Automatic
2016.0,85000.0,133000.0,4292.0,1595.0,Turbo intercooled,2699.0,1780.0,Direct Injection,5.0,156.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1433.0,250.0,5.0,Mercedes-Benz,Red,A200,Automatic
2017.0,10000.0,59800.0,4410.0,1496.0,Aspirated,2550.0,1700.0,Multi-Point Injected,5.0,107.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1475.0,140.0,4.0,Toyota,Silver,Vios,Automatic
2009.0,75000.0,21800.0,4420.0,1798.0,Aspirated,2600.0,1690.0,Multi-Point Injected,7.0,126.0,Petrol - Unleaded (ULP),Electronic Power Steering,Locally Built,1590.0,174.0,5.0,Nissan,Black,Grand Livina,Automatic
2013.0,85000.0,54800.0,4075.0,1496.0,Aspirated,2435.0,1740.0,Multi-Point Injected,4.0,135.0,Hybrid,Rack and Pinion,Official Import,1395.0,172.0,3.0,Honda,Yellow,CR-Z,Automatic
2014.0,85000.0,28800.0,3962.0,1598.0,Aspirated,2538.0,1739.0,Multi-Point Injected,5.0,122.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1460.0,160.0,3.0,Peugeot,White,208,Automatic
2009.0,125000.0,13800.0,3575.0,989.0,Aspirated,2390.0,1475.0,Multi-Point Injected,5.0,61.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1530.0,90.0,5.0,Perodua,Black,Viva,Automatic
1999.0,262500.0,18900.0,4525.0,1598.0,Aspirated,2620.0,1755.0,Multi-Point Injected,5.0,141.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1435.0,174.0,4.0,Honda,White,Civic,Automatic
2015.0,90000.0,71800.0,5260.0,2494.0,Turbo intercooled,3085.0,1835.0,Direct Injection,5.0,144.0,Diesel,Rack and Pinion,Locally Built,1850.0,343.0,4.0,Toyota,Grey,Hilux,Manual
2010.0,115000.0,16800.0,3905.0,1597.0,Aspirated,2440.0,1710.0,Multi-Point Injected,5.0,111.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1420.0,148.0,3.0,Proton,Black,Satria,Manual
2013.0,155000.0,110800.0,4268.0,1984.0,Turbo intercooled,2631.0,1799.0,Direct Injection,5.0,220.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1442.0,350.0,3.0,Volkswagen,Red,Golf,Automatic
2013.0,85000.0,16800.0,3575.0,989.0,Aspirated,2390.0,1475.0,Multi-Point Injected,5.0,61.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1530.0,90.0,5.0,Perodua,White,Viva,Automatic
2010.0,95000.0,63333.0,4899.0,2497.0,Aspirated,2968.0,1860.0,Multi-Point Injected,5.0,204.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1464.0,250.0,4.0,BMW,Black,523i,Automatic
2010.0,125000.0,89800.0,4850.0,2362.0,Aspirated,2950.0,1830.0,Multi-Point Injected,7.0,170.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1890.0,224.0,5.0,Toyota,Silver,Alphard,Automatic
2017.0,10000.0,62800.0,4060.0,1496.0,Aspirated,2570.0,1695.0,Direct Injection,5.0,116.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1495.0,148.0,5.0,Mazda,Grey, 2,Automatic
2012.0,80000.0,31800.0,4570.0,1998.0,Aspirated,2635.0,1760.0,Multi-Point Injected,5.0,150.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1490.0,197.0,4.0,Proton,White,Inspira,Automatic
2019.0,40000.0,44800.0,3895.0,1496.0,Aspirated,2500.0,1735.0,Multi-Point Injected,5.0,103.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1515.0,136.0,5.0,Perodua,White,Myvi,Automatic
2014.0,80000.0,99800.0,4500.0,1999.0,Turbo intercooled,2660.0,2005.0,Direct Injection,5.0,239.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1740.0,340.0,5.0,Land Rover,Grey,Freelander 2,Automatic
2017.0,30000.0,67800.0,4235.0,1496.0,Aspirated,2750.0,1695.0,Multi-Point Injected,7.0,107.0,Petrol - Unleaded (ULP),Rack and Pinion,Official Import,1695.0,143.0,5.0,Toyota,Grey,Sienta,Automatic
2013.0,85000.0,59800.0,4660.0,2199.0,Turbo intercooled,2700.0,1890.0,Direct Injection,7.0,196.0,Diesel,Rack and Pinion,Locally Built,1760.0,442.0,5.0,Hyundai,White,Santa Fe,Automatic
2019.0,25000.0,488888.0,4696.0,1984.0,Turbo intercooled,2807.0,1923.0,Direct Injection,5.0,252.0,Petrol - Unleaded (ULP),Rack and Pinion,Parallel Import,1624.0,370.0,5.0,Porsche, -,Macan,Automatic
2013.0,34567.0,29800.0,4045.0,1396.0,Aspirated,2570.0,1720.0,Multi-Point Injected,5.0,109.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1455.0,137.0,5.0,Kia,Red,Rio,Automatic
2005.0,90000.0,9875.0,3450.0,989.0,Aspirated,2360.0,1480.0,Multi-Point Injected,5.0,55.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1640.0,88.0,5.0,Perodua,Silver,Kenari,Automatic
2014.0,10000.0,33800.0,4158.0,1598.0,Aspirated,2538.0,1740.0,Direct Injection,5.0,122.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1557.0,160.0,5.0,Peugeot,Grey,2008,Automatic
2017.0,90000.0,83800.0,4630.0,1799.0,Aspirated,2700.0,1799.0,Multi-Point Injected,5.0,141.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1416.0,174.0,4.0,Honda,White,Civic,Automatic
